step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type,is_fraud
431,104.7153731126605,5693.050942811937,5613.287777523209,2976.0286791506915,3053.5893037705273,PAYMENT,0
110,69.43617857411571,8938.444645286727,8889.156259348314,2431.7327586182655,2487.6469511316686,CASH_OUT,0
337,425.75302123320574,7285.014187025221,6955.755301243811,1540.7524120730418,1921.56230531713,PAYMENT,0
723,298.7538588374574,5434.184764633018,5193.655929526508,3278.172308558246,3531.701201601557,TRANSFER,0
597,180.11348889102928,3873.8258791094668,3705.2320458620934,5877.634271476346,5998.135700105798,PAYMENT,0
83,620.0032093367873,6374.48408334433,5855.567559819828,0.0,551.5906298759246,PAYMENT,0
591,834.8572162513702,4690.934468380704,3894.145261500771,1945.2313844005691,2724.982196031464,PAYMENT,0
490,167.81739007883712,4052.186347728517,3907.6710898895385,1818.3225757767696,1934.8018337742449,PAYMENT,0
445,130.96406244084844,5082.876388430586,4970.953132917314,2989.216071700068,3092.7221902663027,TRANSFER,0
728,420.11495157045835,5865.922877801273,5547.2984133937025,2101.5467914475435,2447.3334229521242,PAYMENT,0
2,765.8926453211552,9481.756799547593,8794.618140054208,2955.693604373446,3487.952424756221,TRANSFER,0
122,673.2724961512168,7405.367056970046,6914.915131764776,2463.837882696298,3054.216537282015,CASH_OUT,0
741,4687.851838427488,5777.7280863326805,0.16372456012662073,624.8912860826898,5082.153262563516,CASH_OUT,1
356,664.2565696217015,6360.237716200818,5850.432686437479,3017.958923375415,3605.7793526964456,PAYMENT,0
678,129.49244960001292,6854.633535245212,6758.876208712362,1800.8585211281606,1887.978652086238,DEBIT,0
35,201.9389974542406,3120.0466681483717,2959.2049168004933,2667.0861957655015,2846.456861567161,DEBIT,0
354,237.4775917817964,5055.918938646886,4842.846098120408,384.00967611571764,599.0082823683276,PAYMENT,0
696,217.33624632334045,6476.482180870578,6285.714686284392,2445.4706194336864,2590.191430199354,TRANSFER,0
649,88.62101358939772,7407.037330029828,7321.435968942749,1674.9282511961064,1737.4215220329902,DEBIT,0
696,427.42876744964167,3382.619861807338,3034.6054759487724,1570.7119748459295,1921.8053428071082,DEBIT,0
260,234.26429311483304,7323.004420094136,7157.940327901682,3346.227968559603,3527.8471121815624,PAYMENT,0
423,145.20898499202752,4693.520704481087,4585.079387770911,3439.563990026541,3543.0848548663325,PAYMENT,0
143,668.4844286536907,6536.310353549468,5975.062964280698,2856.6062730163476,3365.453897187439,TRANSFER,0
44,1015.9656250462634,5966.340780294088,5084.615707686135,4124.251966788764,4936.805010051929,TRANSFER,0
258,58.83196407668418,4168.473090137946,4124.972607013929,1421.479369691327,1469.0017336796743,TRANSFER,0
547,263.2892293909489,4695.031517392089,4488.672412669597,4080.2293248553106,4266.670216460233,PAYMENT,0
593,2346.452735320633,2580.7982015896423,102.49812509321191,1109.2193956507176,3476.496075225401,CASH_OUT,1
135,869.6196574638345,5688.286455627382,4988.609459240179,2527.331983836566,3156.012003128549,PAYMENT,0
33,240.01933636682318,9410.350489007607,9232.723072629531,2778.9090383824555,2995.616905883227,PAYMENT,0
683,222.61316431154867,7598.482932732068,7389.323401495112,3551.6384760338105,3730.4984164396355,PAYMENT,0
674,464.35598476583186,7324.455753172765,6997.82894686645,4439.174771431428,4747.695197026102,CASH_OUT,0
87,516.5644197402843,3692.8315380775903,3193.8314534933124,2532.0203375803994,2975.110928451074,TRANSFER,0
666,271.07935458226495,5853.777101315567,5626.807567846507,3156.7314564406374,3367.5700782458207,DEBIT,0
642,2944.386925639348,3139.866601449514,106.08667355125772,569.054090918332,3719.619438712848,CASH_OUT,1
80,213.6539085559724,5855.229280982911,5669.28975565134,1306.4903572584894,1445.5187507234236,PAYMENT,0
459,541.0558407232329,8466.974414585467,8073.4254700330575,1872.2380194330503,2259.6040401352484,PAYMENT,0
290,368.67713450702587,6660.994616919182,6325.905377344741,1642.0690903446823,1945.0362693053728,TRANSFER,0
280,113.88188453370135,3445.4593127218905,3346.043854736791,2247.6559512125823,2341.7763673055424,TRANSFER,0
590,217.93966683563147,6921.37299234878,6766.927353005208,2920.950846798177,3069.043581879491,CASH_OUT,0
292,68.72138551695161,8423.55117234485,8369.802090038778,2215.881542655239,2266.5396102852296,PAYMENT,0
723,291.1886799142739,5374.508957868261,5097.880854896669,3965.761235370693,4173.723129974221,CASH_OUT,0
77,644.9557637672351,5673.0223521473945,5124.760615930862,1133.946498451838,1602.466191977151,PAYMENT,0
608,81.50211540360878,4015.9620489122876,3953.172807094162,3097.165558872458,3173.7963365300984,DEBIT,0
378,288.1123855482264,5909.9820171581305,5637.897199276953,2192.3293838019367,2457.2689485161973,PAYMENT,0
119,316.6265798971369,5875.611731949683,5585.84532117542,2928.709432827545,3192.9659637627055,CASH_OUT,0
9,219.56351998798135,5081.621662121434,4886.179483104893,927.6752207783225,1104.2539205385265,PAYMENT,0
228,272.48254773682316,1546.3963163716144,1312.8052293060002,1915.334277499456,2142.919977658346,TRANSFER,0
586,175.19006695509816,3599.458418369203,3471.7495083287204,2261.0006092169824,2416.6261192569896,PAYMENT,0
270,848.405769183578,5640.408442306725,4981.336744895662,1713.9076484549687,2362.8922110818457,DEBIT,0
339,137.28055427957042,4561.08099923402,4433.33525610937,2481.5514072035835,2608.713165599244,DEBIT,0
202,555.5953618295508,2468.986139365802,2044.3511419818753,4080.391361538041,4456.868447113162,TRANSFER,0
170,123.44442326071939,5651.124985191539,5537.129559192972,3752.983533253938,3838.826022107635,DEBIT,0
368,234.19671648917955,4597.658909842352,4429.782362235789,1700.037946323199,1912.7882160792467,DEBIT,0
573,151.81636482292703,6997.877003479207,6855.372559142673,4491.500758994358,4595.3511041961765,CASH_OUT,0
424,698.124995033935,7375.773988608486,6755.3515076136755,3002.03347630167,3554.5340914208527,PAYMENT,0
80,399.88999473224817,5209.328841740497,4910.765954268699,2354.302536354726,2712.4653044409865,TRANSFER,0
470,708.7630272974884,7649.624254918462,7048.899538174694,609.2469802412929,1197.229091997996,PAYMENT,0
456,279.49108226848807,6198.2016772402185,5988.308010823987,4289.557223295867,4486.846558455403,CASH_OUT,0
97,496.4975262375664,4066.5043570154835,3708.655937553616,3522.914301052533,3973.4589772762806,TRANSFER,0
471,181.9756952922299,5542.974119115772,5365.772559321712,2809.3588625895036,2941.2734127710146,TRANSFER,0
84,163.3619867131642,8832.422475622378,8673.280339661742,3448.916932741021,3601.969594408528,PAYMENT,0
532,782.3516208443612,5419.895180992315,4737.023928189805,1782.0804420298623,2491.955648970349,CASH_OUT,0
552,218.50329019657514,7211.615119868482,7022.918582933235,4530.068917892953,4693.044296695934,PAYMENT,0
97,272.7275377638001,6521.89034659865,6285.657219383716,2022.1891962029995,2264.349098712216,PAYMENT,0
717,4743.088268146726,4581.049521033137,0.0,1010.7223032643202,5874.877801254687,PAYMENT,1
181,580.5283290253315,7228.262370079,6734.786091205376,1780.2327643025278,2318.0651504149796,PAYMENT,0
358,556.7734027336521,5852.2797779411085,5388.9814673976725,160.63940169167472,614.7798114422898,TRANSFER,0
288,285.67861128842105,6365.194912070045,6097.757484412233,2004.9903085089672,2216.8678128872025,CASH_OUT,0
602,244.71391966536126,6246.804785204841,6053.434670588398,2602.213792582724,2833.8871979412124,PAYMENT,0
191,722.32905430481,5592.720315182026,4946.368409676424,2397.642937362354,3017.934930715558,PAYMENT,0
80,238.68235585252245,7980.340129507902,7769.27371788634,2029.3688237295603,2230.448034109736,PAYMENT,0
564,366.11437733333753,2960.4710478927896,2609.8439446513844,2726.426193926785,2965.8375780051383,CASH_OUT,0
162,839.6997330139662,7056.792785276573,6276.946544575658,1859.6484130819922,2541.9841350579563,DEBIT,0
431,419.03571205010195,5731.702999232273,5390.004887643437,2864.949601764616,3189.691752969341,PAYMENT,0
691,380.3765200718778,9046.699352082509,8758.57449512469,2462.14116173074,2714.6398989709496,PAYMENT,0
90,651.6946315293764,4615.694604455632,4114.531562612688,3452.915303317189,3947.956123691748,PAYMENT,0
636,871.4407200971257,4864.23815869188,4245.237078157499,2317.4779481281266,3132.1127140704325,PAYMENT,0
181,830.6956119210386,4939.9440179067915,4290.819163490277,941.8911273349795,1712.2665985727524,PAYMENT,0
334,261.1435853640106,3900.6544042884702,3692.487085424669,2602.862340834915,2836.8171025035285,TRANSFER,0
360,998.5525926320921,8872.57422370088,8031.9521717097205,2382.245666253648,3054.1766201095325,PAYMENT,0
733,445.20763473567166,10162.483210411974,9842.176315613846,4356.282554601396,4763.488925240096,PAYMENT,0
339,145.62077162958963,8841.355902362044,8733.82207938807,2923.1899156368595,3024.1052546606006,PAYMENT,0
602,316.60194872208393,6090.959162437913,5847.455416956071,3434.7930095209713,3718.152127883225,PAYMENT,0
5,250.25137606221102,8081.104944878844,7899.504726627154,907.5648688061378,1117.2805402890622,CASH_OUT,0
354,487.8754626638564,5605.354376132901,5187.322757419697,1263.1257171835025,1709.1104086704024,TRANSFER,0
349,426.9373143200109,6560.54303584255,6147.04597091082,3834.2266755842047,4160.695553720882,TRANSFER,0
164,371.66646181333016,5689.364502231284,5397.853772487739,2703.2821214691594,2957.5898674979776,DEBIT,0
659,785.4405543420542,3868.2155640139927,3304.428423319784,2851.418820754437,3392.748670086134,CASH_OUT,0
297,497.5475798346291,5046.263082581541,4675.171855312738,4152.111577167676,4538.762007952676,CASH_OUT,0
472,747.6554197714051,6743.1903680959695,6102.836116383638,1873.0482736488177,2561.626444613974,PAYMENT,0
416,469.2089750046284,4977.206119457414,4520.1762979668565,2550.903319074531,2975.4292439873143,CASH_OUT,0
348,54.81391491187712,7272.7397522158835,7221.955914869878,2183.9310403574013,2231.566442037501,PAYMENT,0
129,1301.204429106497,5466.992347336107,4281.393285813047,2669.0657977370893,3590.3517761180856,PAYMENT,0
399,452.84858039849644,4003.8188465064795,3679.1483977503867,2800.5720815040645,3150.465587107883,PAYMENT,0
160,224.60935135393407,5474.914469915027,5261.814548505942,2252.934649524729,2461.078787926232,CASH_OUT,0
599,247.60495841679557,6844.64732369101,6626.139658322116,0.0,233.04261305052697,DEBIT,0
310,117.90446360092906,3002.035668233761,2911.7129714754437,3157.378961966898,3248.5003954914646,PAYMENT,0
168,538.9480870688786,3514.276229683247,3086.495860827313,2469.5331979802586,2852.351756315022,CASH_OUT,0
197,33.47415325599971,7650.646406009844,7618.007315492736,3634.448097419143,3659.8296442976766,PAYMENT,0
267,455.1737143875127,9540.766675497105,9155.345767864352,2730.1373034301064,3036.3273946099957,TRANSFER,0
268,56.65164573845241,8354.619514376169,8301.09942592266,2985.5554203289053,3037.3409468830805,PAYMENT,0
409,329.0442898619926,6696.486019016674,6398.604063368752,3115.624321067546,3402.860947952132,PAYMENT,0
679,860.8330362503062,3661.1612797020343,2826.495619232765,1662.0112468327188,2403.069328174265,TRANSFER,0
176,402.2593614687655,4229.337553930235,3869.708877084982,2074.810735790793,2366.785553139637,PAYMENT,0
495,109.8970271674626,4985.1492706806985,4888.725650108994,3842.2039271627223,3919.0651193737717,PAYMENT,0
741,99.88022452583672,6272.83050210271,6179.09154929947,1279.8370175418286,1347.1632711921804,PAYMENT,0
486,1601.2144697287927,5524.716334117393,4391.823318678717,1940.8769190668627,3030.339130034322,PAYMENT,0
245,47.73054101245157,3297.4335651251977,3259.081930437842,1069.2267837119487,1110.2877047660133,PAYMENT,0
599,468.6975633216684,7971.703314917095,7541.852300593331,3409.994718659615,3804.0931778022555,PAYMENT,0
343,196.69899929284716,6868.204963534751,6697.418728670967,2355.8714501170293,2491.3416813446966,PAYMENT,0
410,242.37577387142673,8207.972436685151,7985.6160616725765,2968.6983094886473,3130.4273989485314,DEBIT,0
497,612.6508254423088,8754.161143456216,8173.545257879701,2935.7563385696612,3432.5973011352216,TRANSFER,0
371,221.78757056329795,6352.758406924353,6161.3541339361,1691.6481444170959,1894.829592677118,DEBIT,0
721,230.19244455030642,5266.536901495177,5042.420491829104,2614.301862022168,2814.158568959398,PAYMENT,0
168,361.0842347951403,2121.3722376662713,1826.388388805118,2147.026891877382,2462.9174725410585,PAYMENT,0
418,50.004477447788645,5438.793002055776,5402.157777598205,2777.7093176524777,2813.1167927648657,PAYMENT,0
744,708.0826855375637,4143.9510418078535,3584.2644281026082,3975.356859369475,4551.546498132306,PAYMENT,0
136,217.85488789500386,700.0331902330527,489.8765183304183,3819.3111266207798,3977.493788862076,CASH_OUT,0
538,272.92997704552516,5959.885724159172,5725.913833688135,1742.8408882433314,1946.4182558063471,PAYMENT,0
97,496.6231401050208,7327.49673535713,6846.256129126617,3166.7965532669314,3625.9335742599014,TRANSFER,0
508,1889.262250750618,2660.1141517374954,12.915542794667752,210.52028093330227,2159.4389019034,TRANSFER,1
569,112.52405926017217,8246.013105097309,8155.98974718681,1603.2387313676443,1684.446692507974,PAYMENT,0
251,339.92219963834816,7935.570012515824,7646.567335018387,2954.8843172508296,3191.596000509045,TRANSFER,0
154,342.30470148844864,5050.627538130235,4769.609548659941,2681.869007933705,2909.578663089037,CASH_OUT,0
148,38.57584399753237,6550.342305851624,6516.823748014855,399.6922458706881,428.72336871753464,PAYMENT,0
638,101.3399133475429,3500.1579154435613,3427.694050585931,1976.6853409005325,2062.9064719818593,PAYMENT,0
519,785.009933119037,9569.1297603916,8800.73255247589,3468.517700067182,4107.312496164139,DEBIT,0
739,548.6421763402558,8277.744573451917,7893.005689679167,2109.546729632111,2628.5252992893716,TRANSFER,0
320,800.2780372976555,9026.566538422127,8431.250485530793,478.0756696739163,1134.5538186290755,PAYMENT,0
255,97.17934693875532,8661.79117517061,8574.034140143589,1923.0185038051043,1996.257438762766,PAYMENT,0
457,177.0657765296076,5283.396258670907,5155.610627470473,1990.0787120964303,2106.1285446270235,PAYMENT,0
698,215.87388565485406,4600.586718009201,4434.424858809001,2012.330738899225,2154.8819076583886,PAYMENT,0
88,232.03309359048535,3262.1128723810584,3088.7141784257965,4476.271684535268,4689.753316075419,PAYMENT,0
355,395.8696001945181,7794.934368269138,7410.37298830521,2000.6174202667244,2352.1227566076773,PAYMENT,0
632,288.8905448213779,5688.508394409877,5417.74889232864,3346.027004714834,3615.6522937831237,DEBIT,0
122,244.68293368700316,8607.239849449812,8383.874350271557,1574.768340808604,1769.2514277676596,PAYMENT,0
573,658.9519008492488,9195.12621585525,8592.412388991446,3272.98933840642,3743.7123951408807,PAYMENT,0
380,3827.622326720482,4464.96806629335,728.4434835312045,872.0402083920618,4755.490363678405,TRANSFER,1
584,627.0657878429423,3074.3479927260264,2527.8363345038033,1114.7616665844737,1662.1484522610144,TRANSFER,0
463,216.99576983796382,6454.280813575199,6298.174402633983,3915.736737567353,4084.1128440726034,TRANSFER,0
564,341.9018594893783,5894.589481739371,5588.721661382168,4282.573755917262,4528.740335443266,PAYMENT,0
399,455.5021481825178,7860.395285728502,7477.726939786732,618.7213286301842,1028.4145938155584,TRANSFER,0
170,983.548537862168,7807.105075047517,6930.3749575300035,3284.3586448291076,3931.6457368806305,CASH_OUT,0
563,427.2452418093763,8878.548378069296,8502.44665434496,693.6378585434159,1080.1866765846517,PAYMENT,0
15,112.67331283983759,7747.53034873387,7648.386384748326,3077.224370886926,3153.251775322298,DEBIT,0
507,116.63684824734091,5712.871106891022,5600.09543148077,3960.958937206823,4063.5738833383825,CASH_OUT,0
442,266.3493325007283,5854.2375174944455,5653.979525738583,3994.880331398201,4172.959044195103,PAYMENT,0
589,539.1627221735371,4356.816604608287,3934.8235538765157,2886.971348241502,3265.008809257134,TRANSFER,0
403,340.92033618762844,6833.662534797532,6583.324141099472,2629.707755355227,2870.393359688208,PAYMENT,0
27,388.4383612777067,4327.219185665468,4028.52786229958,2449.5647061372306,2746.2632940873095,PAYMENT,0
374,179.7847934314487,2914.053576975599,2773.796081303593,2400.718210419392,2568.9632614764087,CASH_OUT,0
516,409.92630798088015,8541.959846019769,8241.097579453068,2236.405253292684,2529.550677515968,PAYMENT,0
311,286.87498770959604,5214.905101154217,4979.982335596428,1981.7002823473094,2176.376884933126,PAYMENT,0
638,48.8104981799734,6263.1263877008105,6222.016312992519,2292.119740556614,2325.5111855324435,PAYMENT,0
455,215.12854550843187,7770.0320003065335,7580.454390887466,4902.763147563763,5062.852452301758,TRANSFER,0
102,44.211053596015326,5162.359968247279,5119.754721723035,3301.604078071816,3331.2958360799857,TRANSFER,0
402,58.80105734279441,8392.99433706866,8342.532395680757,3577.292191259504,3629.4658965225713,DEBIT,0
474,432.9440942049693,6508.790167445552,6155.129761206513,2697.1020676888793,3071.8593958257857,PAYMENT,0
562,242.50282541080233,7851.6655180190355,7667.63153904607,2107.2453793675586,2329.8015870939857,TRANSFER,0
212,646.1173775110226,3705.4779129157796,3205.7961315284138,2902.063340081169,3327.2556011347897,PAYMENT,0
645,489.4797122725288,2958.885438433635,2516.9478888147714,4293.775671439081,4741.994229106436,TRANSFER,0
605,1133.9638320695128,3755.3646027534833,2842.3365764836653,1284.4732289411131,2165.8105973160064,PAYMENT,0
130,115.5556424964317,3696.2063039024065,3585.715010381258,3617.839759889326,3727.2685144644925,CASH_OUT,0
728,865.9237022900802,4205.8719946227,3448.2721547519973,2816.309099598536,3628.1895798732967,CASH_OUT,0
424,495.20544323747964,8882.631771514249,8480.14822558718,4004.1484592964375,4455.275601278679,CASH_OUT,0
709,659.5085642482363,8750.381414488123,8136.461424223097,1791.2060051425551,2251.644577920064,PAYMENT,0
391,147.17887902502468,6661.843264882731,6540.895793545626,1535.3782767034122,1672.895174546049,PAYMENT,0
187,9793.920880973228,13113.44356821765,3783.612136666914,969.0025480976683,12115.929225523014,CASH_OUT,1
446,535.0599870966454,11488.974736568569,11013.614471064653,3357.8414128893037,3766.620628258371,PAYMENT,0
351,395.8101479621921,6457.362514183626,6161.960403376809,1735.8967790079269,2106.576398073393,PAYMENT,0
133,477.16689512390695,6567.060799558299,6139.670199834962,2993.322886293112,3326.116543968098,TRANSFER,0
743,342.3117563271503,5262.534092053877,4953.403457084742,1888.800609608637,2114.486413759663,PAYMENT,0
143,745.948695154585,6253.7835825460525,5606.884811143079,1538.4718254532459,2156.067609457938,TRANSFER,0
247,259.90464198716904,6343.369212015219,6153.049223260396,4398.300318537735,4628.7716361543435,PAYMENT,0
236,125.08100032403485,4301.521004315434,4209.485157956063,3289.398000375706,3374.4766564296765,PAYMENT,0
128,238.94580390857342,6060.8265182831055,5840.447159446637,1260.8101913035453,1449.3120371576097,DEBIT,0
357,154.09733286928548,6101.141067844247,5976.397626038294,768.8789105136946,872.4897318368461,CASH_OUT,0
31,100.26471648082307,8534.997156314916,8437.470699863037,1564.7359410244758,1643.3850963482203,PAYMENT,0
237,471.406964180856,4779.807610237529,4433.760862120323,3607.184549987077,3919.0558333687504,PAYMENT,0
383,115.81505611666041,4478.422077379829,4365.523436543668,1403.1148273025021,1490.9030285135864,TRANSFER,0
292,439.5741670746974,6875.448416801653,6460.026061727973,1617.6395336102455,2033.486793623618,PAYMENT,0
265,762.8451461452759,3051.3118296745142,2340.781865734959,2502.8432571109615,3126.097432809001,CASH_OUT,0
73,1044.3633255386017,8425.066795537967,7553.351587082551,1776.0633561307743,2733.410333545648,PAYMENT,0
193,378.83545681154055,2821.148319642516,2480.9849663086634,1385.3214596426808,1648.6115988972153,PAYMENT,0
396,321.21857769907024,4430.855891093431,4180.352237737935,2855.7501883806444,3121.2155565039325,PAYMENT,0
678,1743.7428015379223,4708.380411659676,3136.1499186650117,1006.3878209045931,2605.456672614855,PAYMENT,0
142,291.9448005470888,6292.111867080123,6071.076893066912,2604.3879709453627,2848.5666109895733,PAYMENT,0
547,136.0373553462906,6479.480211941833,6357.655484690602,3669.0829932610604,3763.492232888094,PAYMENT,0
612,180.7885010179441,6912.053905279349,6761.816496227735,2877.103458115668,3016.3251865138136,DEBIT,0
333,82.18680175847479,4337.441060662107,4270.942856419652,684.9550953967978,746.4840911003964,DEBIT,0
395,233.2299194728258,6303.383309835103,6111.415480146641,3097.146979837698,3295.7496537001407,CASH_OUT,0
435,636.2765591868438,6293.759486177532,5774.195465839685,3669.846117453485,4104.410188645659,PAYMENT,0
235,5704.541872166274,6243.840742271263,5.006240880599054,819.5584080245465,7182.333388884477,TRANSFER,1
619,631.7727408720384,684.9306954931444,165.92136298202718,890.6050292735565,1401.533788158711,PAYMENT,0
239,136.41785241884284,6452.860772275829,6325.2999464716295,3696.972972080029,3819.4316550977705,PAYMENT,0
380,127.46829348077914,8796.165025926595,8678.837830211,2362.1963605364244,2455.469393820921,PAYMENT,0
163,669.0342516217582,6255.041728403563,5748.200533831636,1457.261009237353,1972.814107111942,PAYMENT,0
207,699.1848653496861,6991.868617439426,6311.713873733484,1375.3496529445636,2017.8956961746658,PAYMENT,0
305,255.85491688158038,7927.938361869515,7696.553651431732,3383.8095385911515,3599.858516985379,DEBIT,0
670,493.2803661982674,5108.85953165241,4706.7137502891255,2698.521533633178,3042.1479218708287,PAYMENT,0
639,414.91036091431096,8415.307960143944,8037.752401067933,2446.665824877114,2799.4239689348697,PAYMENT,0
57,459.7038392913578,8106.774826861848,7691.074242357634,0.0,336.98763935482526,PAYMENT,0
346,164.48728287066544,9402.826684195195,9245.32326581326,2584.5251784028883,2703.097405807215,PAYMENT,0
614,280.96675106748296,5434.880118505105,5175.843362524223,2415.0600658318076,2664.116406659455,CASH_OUT,0
471,239.57062201302693,5014.832680340769,4839.629393838797,3038.1159367986093,3219.3674671608287,PAYMENT,0
506,430.5645612373729,7930.088329800759,7557.1109611302745,2258.536018160851,2572.0205119610473,PAYMENT,0
636,508.8692617723885,6842.122364804826,6349.186674085924,3014.722416929375,3389.8624946582563,TRANSFER,0
157,218.24876494620148,6955.416128953426,6755.7370086807405,1581.2542001140118,1787.617670494932,CASH_OUT,0
491,192.39219478621877,4339.798999611419,4196.831720429679,3505.9231715689775,3640.2563318650905,PAYMENT,0
517,165.8580149147276,4990.4327397310835,4866.332415718767,2865.1971771300396,2984.0154326914553,PAYMENT,0
50,423.63920779073635,7003.522339281981,6651.61182141865,4392.348927519909,4763.7426739317425,PAYMENT,0
574,208.57886743224492,8621.780273713446,8468.008284654972,2414.987593935057,2593.1402537199133,PAYMENT,0
307,144.8547455918576,4997.450065936339,4860.60812288362,1695.2523177225387,1806.8514888935508,PAYMENT,0
300,507.51884067411896,6959.125777813344,6468.638108234764,2896.429861454509,3289.071416235741,PAYMENT,0
138,163.46591931282913,6935.01474577132,6794.73255909288,2904.702438387205,3032.573411270087,PAYMENT,0
548,514.6947296165092,7843.682011377084,7353.803452631166,2665.1413712658236,3016.8730321695775,CASH_OUT,0
263,191.8528422886461,7398.448535544825,7221.588839211867,1528.4725832519803,1678.8890989491956,DEBIT,0
484,553.671524622541,6465.367833755201,6025.283950168593,2216.791021902779,2726.4434714295858,PAYMENT,0
460,160.57451893379778,8401.546341922967,8262.917188509417,3169.8260603750387,3282.274584376806,CASH_OUT,0
664,289.4339779813862,6373.03008599923,6091.190884556935,4260.876375889393,4514.189001935423,TRANSFER,0
122,185.50710955895724,8128.875578353563,7960.979166073695,4328.805149625441,4473.390874883304,PAYMENT,0
103,765.4083859117051,4894.496325805268,4239.85548558974,2066.517365283641,2775.655412191651,TRANSFER,0
306,458.1092937109831,7523.227234981803,7192.382564008754,3375.610576467132,3716.2409313185462,DEBIT,0
213,251.8968045708491,1687.2010413323615,1468.060556889527,0.0,185.567838121185,TRANSFER,0
494,224.91909758549295,8535.224916385963,8350.172841252714,3378.474357027677,3576.9243442115785,PAYMENT,0
100,220.72622359055907,5335.497959469344,5154.388893357079,921.167003927877,1127.9624282769355,CASH_OUT,0
345,219.61498109362773,5815.476731324512,5645.371898789816,4426.9994506698185,4627.910066467712,TRANSFER,0
339,366.45831248738597,6364.9139853143015,6070.066642169578,1462.3323406856923,1726.7318717448657,PAYMENT,0
491,611.4334385067519,6838.895381118601,6255.246534100265,1712.2927982108408,2262.394246157319,CASH_OUT,0
166,246.1259205787097,7423.250665861956,7212.798436488915,3027.3762632406556,3213.5129759338483,CASH_OUT,0
739,171.41537093930282,4496.79630247957,4340.641262795038,3907.630206580002,4046.438730983368,DEBIT,0
202,845.4319583327863,6735.378390429133,6124.419879304335,804.1603342418939,1423.8645838320135,PAYMENT,0
219,709.9088593174466,7815.734582006464,7220.013431122452,2413.7988060120774,2879.464656068416,CASH_OUT,0
274,457.06869098126964,5042.611776996234,4701.240469026247,2626.5071475528543,2977.2066401645234,PAYMENT,0
640,714.0105226276116,7070.60882727338,6433.491468359592,902.6609271853563,1387.5563758936862,PAYMENT,0
350,109.20538999276694,5994.95770186757,5907.279063425143,2722.280256565055,2801.2946257511744,CASH_OUT,0
291,213.22862022630395,3684.696788653362,3511.7104044591097,1867.6474753307498,2047.5191289673414,PAYMENT,0
439,629.0789866404,8563.685920466223,7975.784665344078,4219.53950086689,4760.324770536617,PAYMENT,0
702,587.3588666791746,6811.625603669643,6313.821096558,1797.2803985713322,2219.103835607765,DEBIT,0
172,729.726330174342,4813.008532853325,4199.89183922823,1864.981454471866,2426.0018281455586,DEBIT,0
637,557.4184792393777,8082.392530986196,7614.767749850466,2152.8238254407943,2580.1597199968205,DEBIT,0
448,140.97775262155105,6377.299545942872,6265.798576957821,1385.5273135973039,1511.8889108490066,TRANSFER,0
542,264.74473944110645,6357.361285882725,6113.894179803585,3465.261218034155,3715.5003461793526,CASH_OUT,0
237,99.72983576446043,9018.230293945933,8944.318152577102,2713.837993445051,2780.013529698835,PAYMENT,0
436,523.2381546856146,5948.1969206588665,5465.146981802611,1198.6114527723144,1614.4957041793618,TRANSFER,0
559,881.8449967848612,5391.99958527232,4559.463480887907,2159.294866385457,2969.1919723667406,PAYMENT,0
282,166.4487325221435,7865.09381056903,7722.567824835767,2989.4616972230297,3104.265204929798,DEBIT,0
338,153.990539142639,2482.9625946929464,2371.9838100633124,3956.6319978278284,4101.9543754829465,PAYMENT,0
281,281.86258690471686,6360.639630727131,6116.936952099415,2776.5228895071336,2982.747075335598,PAYMENT,0
485,76.90395392685363,7404.622293759654,7346.666887049906,3030.244480990419,3100.2305612425334,TRANSFER,0
575,129.1850298923368,5065.3813585681855,4940.019566711204,2466.716300827084,2564.4110619102667,PAYMENT,0
441,311.30702990157477,7222.263485510027,6939.13055193193,0.0,236.60891334906796,PAYMENT,0
265,360.29510682227505,6984.370360336418,6672.7421384188,2888.158552258418,3198.8734334717014,PAYMENT,0
731,6931.919922420064,9260.866715114329,3.231763710173965,682.9853848402079,7914.048174329817,TRANSFER,1
693,108.35504112685956,5782.666973146164,5699.466739268399,1150.0004112181405,1245.578241840996,DEBIT,0
305,884.5881162631067,4988.070915170154,4124.767229961757,4362.59376172701,5149.794173811441,PAYMENT,0
4,549.8487578957323,5112.1424915622065,4611.93798733591,3902.908513913693,4422.087820773507,PAYMENT,0
137,143.67636668674845,4318.593459645862,4206.352939154602,3385.7063150074155,3520.0234947205736,PAYMENT,0
607,300.2697628555322,5587.433529313608,5325.720225564034,2007.0714266788286,2223.8775217245293,PAYMENT,0
544,476.48310303070497,8179.230782364562,7809.240416613814,4597.504775043052,4947.8433699209045,TRANSFER,0
566,315.2212169746521,6240.603521471468,6001.964622991237,1402.681629262575,1697.059405719696,TRANSFER,0
702,340.05069579290665,8813.210487299388,8528.431669600794,1715.8410791262963,2016.2780346833003,PAYMENT,0
382,179.3739545089842,5287.837959226614,5161.970213560409,3458.7179086551523,3578.736355913784,TRANSFER,0
207,427.5825375285699,4628.781656922746,4243.455765668085,2892.436389189259,3297.5931609484674,TRANSFER,0
656,532.647192605419,4270.581548566095,3819.9709236080434,2706.0278936855234,3208.8696343735896,PAYMENT,0
499,833.0841304888484,6591.459326000656,5988.882482111227,3168.2063023141463,3952.336638639712,PAYMENT,0
32,410.5429627269215,5256.987641349469,4928.118758498633,2318.4295490009335,2615.627237589262,PAYMENT,0
